game_id,season,date,week,game_type,home,away,away_q1,away_q2,away_q3,away_q4,away_ot,away_total,away_team_x,home_q1,home_q2,home_q3,home_q4,home_ot,home_total,home_team_x,away_team_y,home_team_y,away_first_downs,away_total_yards,away_turnovers,home_first_downs,home_total_yards,home_turnovers,away_fourth_down_conv_att,away_third_down_conv_att,away_fourth_down_conv_made,away_third_down_conv_made,home_fourth_down_conv_att,home_third_down_conv_att,home_fourth_down_conv_made,home_third_down_conv_made,away_time_of_possession_seconds,home_time_of_possession_seconds,point_diff,winner,loser
202301010gnb,2022,2023-01-01,,,Green Bay Packers,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301010sdg,2022,2023-01-01,,,Los Angeles Chargers,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301010rav,2022,2023-01-01,,,Baltimore Ravens,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301070rai,2022,2023-01-07,,,Las Vegas Raiders,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301070jax,2022,2023-01-07,,,Jacksonville Jaguars,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080buf,2022,2023-01-08,,,Buffalo Bills,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080cin,2022,2023-01-08,,,Cincinnati Bengals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080atl,2022,2023-01-08,,,Atlanta Falcons,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080nor,2022,2023-01-08,,,New Orleans Saints,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080chi,2022,2023-01-08,,,Chicago Bears,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080pit,2022,2023-01-08,,,Pittsburgh Steelers,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080clt,2022,2023-01-08,,,Indianapolis Colts,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080mia,2022,2023-01-08,,,Miami Dolphins,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080sfo,2022,2023-01-08,,,San Francisco 49ers,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080was,2022,2023-01-08,,,Washington Commanders,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080den,2022,2023-01-08,,,Denver Broncos,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080phi,2022,2023-01-08,,,Philadelphia Eagles,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080sea,2022,2023-01-08,,,Seattle Seahawks,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301080gnb,2022,2023-01-08,,,Green Bay Packers,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301140sfo,2022,2023-01-14,,,San Francisco 49ers,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301140jax,2022,2023-01-14,,,Jacksonville Jaguars,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301150buf,2022,2023-01-15,,,Buffalo Bills,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301150min,2022,2023-01-15,,,Minnesota Vikings,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301150cin,2022,2023-01-15,,,Cincinnati Bengals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301160tam,2022,2023-01-16,,,Tampa Bay Buccaneers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301210kan,2022,2023-01-21,,,Kansas City Chiefs,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301210phi,2022,2023-01-21,,,Philadelphia Eagles,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301220buf,2022,2023-01-22,,,Buffalo Bills,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301220sfo,2022,2023-01-22,,,San Francisco 49ers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301290phi,2022,2023-01-29,,,Philadelphia Eagles,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202301290kan,2022,2023-01-29,,,Kansas City Chiefs,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202302120phi,2022,2023-02-12,,,Kansas City Chiefs,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309070kan,2023,2023-09-07,,,Kansas City Chiefs,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100atl,2023,2023-09-10,,,Atlanta Falcons,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100cle,2023,2023-09-10,,,Cleveland Browns,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100clt,2023,2023-09-10,,,Indianapolis Colts,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100was,2023,2023-09-10,,,Washington Commanders,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100rav,2023,2023-09-10,,,Baltimore Ravens,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100min,2023,2023-09-10,,,Minnesota Vikings,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100nor,2023,2023-09-10,,,New Orleans Saints,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100pit,2023,2023-09-10,,,Pittsburgh Steelers,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100chi,2023,2023-09-10,,,Chicago Bears,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100den,2023,2023-09-10,,,Denver Broncos,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100sdg,2023,2023-09-10,,,Los Angeles Chargers,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100nwe,2023,2023-09-10,,,New England Patriots,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100sea,2023,2023-09-10,,,Seattle Seahawks,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309100nyg,2023,2023-09-10,,,New York Giants,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309110nyj,2023,2023-09-11,,,New York Jets,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309140phi,2023,2023-09-14,,,Philadelphia Eagles,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170atl,2023,2023-09-17,,,Atlanta Falcons,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170buf,2023,2023-09-17,,,Buffalo Bills,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170tam,2023,2023-09-17,,,Tampa Bay Buccaneers,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170cin,2023,2023-09-17,,,Cincinnati Bengals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170htx,2023,2023-09-17,,,Houston Texans,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170det,2023,2023-09-17,,,Detroit Lions,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170jax,2023,2023-09-17,,,Jacksonville Jaguars,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170oti,2023,2023-09-17,,,Tennessee Titans,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170crd,2023,2023-09-17,,,Arizona Cardinals,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170ram,2023,2023-09-17,,,Los Angeles Rams,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170dal,2023,2023-09-17,,,Dallas Cowboys,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170den,2023,2023-09-17,,,Denver Broncos,Washington Commanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309170nwe,2023,2023-09-17,,,New England Patriots,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309180car,2023,2023-09-18,,,Carolina Panthers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309180pit,2023,2023-09-18,,,Pittsburgh Steelers,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309210sfo,2023,2023-09-21,,,San Francisco 49ers,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240det,2023,2023-09-24,,,Detroit Lions,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240was,2023,2023-09-24,,,Washington Commanders,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240cle,2023,2023-09-24,,,Cleveland Browns,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240rav,2023,2023-09-24,,,Baltimore Ravens,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240mia,2023,2023-09-24,,,Miami Dolphins,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240gnb,2023,2023-09-24,,,Green Bay Packers,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240jax,2023,2023-09-24,,,Jacksonville Jaguars,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240min,2023,2023-09-24,,,Minnesota Vikings,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240nyj,2023,2023-09-24,,,New York Jets,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240sea,2023,2023-09-24,,,Seattle Seahawks,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240kan,2023,2023-09-24,,,Kansas City Chiefs,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240crd,2023,2023-09-24,,,Arizona Cardinals,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309240rai,2023,2023-09-24,,,Las Vegas Raiders,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309250tam,2023,2023-09-25,,,Tampa Bay Buccaneers,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309250cin,2023,2023-09-25,,,Cincinnati Bengals,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202309280gnb,2023,2023-09-28,,,Green Bay Packers,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010jax,2023,2023-10-01,,,Jacksonville Jaguars,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010buf,2023,2023-10-01,,,Buffalo Bills,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010car,2023,2023-10-01,,,Carolina Panthers,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010chi,2023,2023-10-01,,,Chicago Bears,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010oti,2023,2023-10-01,,,Tennessee Titans,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010cle,2023,2023-10-01,,,Cleveland Browns,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010clt,2023,2023-10-01,,,Indianapolis Colts,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010htx,2023,2023-10-01,,,Houston Texans,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010nor,2023,2023-10-01,,,New Orleans Saints,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010phi,2023,2023-10-01,,,Philadelphia Eagles,Washington Commanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010sdg,2023,2023-10-01,,,Los Angeles Chargers,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010sfo,2023,2023-10-01,,,San Francisco 49ers,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010dal,2023,2023-10-01,,,Dallas Cowboys,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310010nyj,2023,2023-10-01,,,New York Jets,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310020nyg,2023,2023-10-02,,,New York Giants,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310050was,2023,2023-10-05,,,Washington Commanders,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080buf,2023,2023-10-08,,,Buffalo Bills,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080atl,2023,2023-10-08,,,Atlanta Falcons,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080det,2023,2023-10-08,,,Detroit Lions,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080clt,2023,2023-10-08,,,Indianapolis Colts,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080mia,2023,2023-10-08,,,Miami Dolphins,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080nwe,2023,2023-10-08,,,New England Patriots,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080pit,2023,2023-10-08,,,Pittsburgh Steelers,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080crd,2023,2023-10-08,,,Arizona Cardinals,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080ram,2023,2023-10-08,,,Los Angeles Rams,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080den,2023,2023-10-08,,,Denver Broncos,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080min,2023,2023-10-08,,,Minnesota Vikings,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310080sfo,2023,2023-10-08,,,San Francisco 49ers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310090rai,2023,2023-10-09,,,Las Vegas Raiders,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310120kan,2023,2023-10-12,,,Kansas City Chiefs,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150oti,2023,2023-10-15,,,Tennessee Titans,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150cle,2023,2023-10-15,,,Cleveland Browns,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150atl,2023,2023-10-15,,,Atlanta Falcons,Washington Commanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150mia,2023,2023-10-15,,,Miami Dolphins,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150chi,2023,2023-10-15,,,Chicago Bears,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150cin,2023,2023-10-15,,,Cincinnati Bengals,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150jax,2023,2023-10-15,,,Jacksonville Jaguars,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150htx,2023,2023-10-15,,,Houston Texans,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150rai,2023,2023-10-15,,,Las Vegas Raiders,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150ram,2023,2023-10-15,,,Los Angeles Rams,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150tam,2023,2023-10-15,,,Tampa Bay Buccaneers,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150nyj,2023,2023-10-15,,,New York Jets,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310150buf,2023,2023-10-15,,,Buffalo Bills,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310160sdg,2023,2023-10-16,,,Los Angeles Chargers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310190nor,2023,2023-10-19,,,New Orleans Saints,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220clt,2023,2023-10-22,,,Indianapolis Colts,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220tam,2023,2023-10-22,,,Tampa Bay Buccaneers,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220nwe,2023,2023-10-22,,,New England Patriots,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220chi,2023,2023-10-22,,,Chicago Bears,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220rav,2023,2023-10-22,,,Baltimore Ravens,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220nyg,2023,2023-10-22,,,New York Giants,Washington Commanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220ram,2023,2023-10-22,,,Los Angeles Rams,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220sea,2023,2023-10-22,,,Seattle Seahawks,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220den,2023,2023-10-22,,,Denver Broncos,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220kan,2023,2023-10-22,,,Kansas City Chiefs,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310220phi,2023,2023-10-22,,,Philadelphia Eagles,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310230min,2023,2023-10-23,,,Minnesota Vikings,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310260buf,2023,2023-10-26,,,Buffalo Bills,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290car,2023,2023-10-29,,,Carolina Panthers,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290dal,2023,2023-10-29,,,Dallas Cowboys,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290gnb,2023,2023-10-29,,,Green Bay Packers,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290oti,2023,2023-10-29,,,Tennessee Titans,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290clt,2023,2023-10-29,,,Indianapolis Colts,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290pit,2023,2023-10-29,,,Pittsburgh Steelers,Jacksonville Jaguars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290mia,2023,2023-10-29,,,Miami Dolphins,New England Patriots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290nyg,2023,2023-10-29,,,New York Giants,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290was,2023,2023-10-29,,,Washington Commanders,Philadelphia Eagles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290sea,2023,2023-10-29,,,Seattle Seahawks,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290sfo,2023,2023-10-29,,,San Francisco 49ers,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290crd,2023,2023-10-29,,,Arizona Cardinals,Baltimore Ravens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290den,2023,2023-10-29,,,Denver Broncos,Kansas City Chiefs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310290sdg,2023,2023-10-29,,,Los Angeles Chargers,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310300det,2023,2023-10-30,,,Detroit Lions,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311020pit,2023,2023-11-02,,,Pittsburgh Steelers,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050kan,2023,2023-11-05,,,Kansas City Chiefs,Miami Dolphins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050cle,2023,2023-11-05,,,Cleveland Browns,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050gnb,2023,2023-11-05,,,Green Bay Packers,Los Angeles Rams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050htx,2023,2023-11-05,,,Houston Texans,Tampa Bay Buccaneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050atl,2023,2023-11-05,,,Atlanta Falcons,Minnesota Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050nor,2023,2023-11-05,,,New Orleans Saints,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050nwe,2023,2023-11-05,,,New England Patriots,Washington Commanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050rav,2023,2023-11-05,,,Baltimore Ravens,Seattle Seahawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050car,2023,2023-11-05,,,Carolina Panthers,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050phi,2023,2023-11-05,,,Philadelphia Eagles,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050rai,2023,2023-11-05,,,Las Vegas Raiders,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311050cin,2023,2023-11-05,,,Cincinnati Bengals,Buffalo Bills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311060nyj,2023,2023-11-06,,,New York Jets,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311090chi,2023,2023-11-09,,,Chicago Bears,Carolina Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120nwe,2023,2023-11-12,,,New England Patriots,Indianapolis Colts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120cin,2023,2023-11-12,,,Cincinnati Bengals,Houston Texans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120rav,2023,2023-11-12,,,Baltimore Ravens,Cleveland Browns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120pit,2023,2023-11-12,,,Pittsburgh Steelers,Green Bay Packers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120jax,2023,2023-11-12,,,Jacksonville Jaguars,San Francisco 49ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120tam,2023,2023-11-12,,,Tampa Bay Buccaneers,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120min,2023,2023-11-12,,,Minnesota Vikings,New Orleans Saints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120sdg,2023,2023-11-12,,,Los Angeles Chargers,Detroit Lions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120crd,2023,2023-11-12,,,Arizona Cardinals,Atlanta Falcons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120dal,2023,2023-11-12,,,Dallas Cowboys,New York Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120sea,2023,2023-11-12,,,Seattle Seahawks,Washington Commanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311120rai,2023,2023-11-12,,,Las Vegas Raiders,New York Jets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311130buf,2023,2023-11-13,,,Buffalo Bills,Denver Broncos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311160rav,2023,2023-11-16,,,Baltimore Ravens,Cincinnati Bengals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190car,2023,2023-11-19,,,Carolina Panthers,Dallas Cowboys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190cle,2023,2023-11-19,,,Cleveland Browns,Pittsburgh Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190gnb,2023,2023-11-19,,,Green Bay Packers,Los Angeles Chargers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190jax,2023,2023-11-19,,,Jacksonville Jaguars,Tennessee Titans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190mia,2023,2023-11-19,,,Miami Dolphins,Las Vegas Raiders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190det,2023,2023-11-19,,,Detroit Lions,Chicago Bears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202311190htx,2023,2023-11-19,,,Houston Texans,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
